commune,third_sector_job_score,building_score,demographie_score,restau_score,third_sector_establishment_score,total
Ménières,0.1027271592951248,7.211455406987341,3.023504927712139,0.0,1.4318621239502722,11.769549617944877
Lengnau (BE),0.20515292415427247,7.57009560374943,3.115341847839071,0.2944527957917661,0.584384767814425,11.769427939348965
Schönenwerd,0.03360751767773019,7.00403922898462,3.149458648077113,0.41739042193342824,1.1618555983595806,11.76635141503247
Zuchwil,0.07748488988764764,6.843934789468839,3.2824871474470916,0.5561872917802004,1.0061917028674427,11.766285821451223
Nuvilly,0.21355878539376613,7.5436787749625385,3.0679533233651863,0.0,0.9407231658922306,11.76591404961372
Rapperswil (BE),0.11662147493464345,7.672444494971646,3.023966744045064,0.27179295876025894,0.6777143862710653,11.762540058982676
Büren (SO),0.053865308386621534,7.640462512031767,3.0275686159711523,0.0,1.0352522105047028,11.757148646894244
Himmelried,0.020270557602487856,7.468861290525921,2.987774463867031,0.5985182347943958,0.6815244792127064,11.756949026002541
Hofstetten-Flüh,0.05100876024784927,7.247309181413014,2.928221708035784,0.623274570336065,0.9057977526822122,11.755611972714924
Wünnewil-Flamatt,0.03663854475293248,7.486312573055152,2.811583402155164,0.41277049938516147,1.004392438015314,11.751697457363724
Vufflens-la-Ville,0.3791605246563417,7.180986024821666,3.0970988282728196,0.0,1.0944277113569294,11.751673089107758
Hüttikon,0.11253087853636377,6.5078690677886355,3.0354213515263044,0.0,2.094708101114347,11.75052939896565
Murten,0.09138933989419563,7.208799218847194,2.879110211619251,0.32952038709833176,1.2411902429525516,11.750009400411525
Waldkirch,0.13671733085987364,6.783798334498605,2.80167688896026,-0.000620039454674328,2.027098842826099,11.748671357690164
Dällikon,0.11299250094163664,6.861588277797736,3.0244011656882845,0.3355242707506936,1.413592565333701,11.748098780512054
Servion,0.16337589447873463,7.5243741175001615,3.1496252713667414,-1.439315335246229,2.346850643603652,11.74491059170306
Ingenbohl,0.09048422742157398,7.476236144726917,2.9263425171994673,0.27603731321079156,0.9749585813783546,11.744058783937103
Hellikon,0.05306876736373504,7.761463975645535,2.9466004842517464,0.0,0.9807049699582235,11.74183819721924
Lully (FR),0.10184071599685532,7.4329792751059784,3.0420816624393847,0.0,1.1634221414308887,11.740323794973108
Gravesano,0.07894418419064846,7.423999457536615,3.022173225460136,0.0,1.2127642437296808,11.73788111091708
Rorschacherberg,0.13145524072687634,7.096096889138148,2.908641936757173,0.14267701559706072,1.4580774588591918,11.73694854107845
Hermrigen,0.20910223872891787,7.482031650317466,3.01401719479813,0.0,1.0301606483519616,11.735311732196475
Obergösgen,0.15789390717796736,7.010297060257195,3.059129209458274,0.16652325424548348,1.337978933189206,11.731822364328124
Bannwil,0.15829311247900635,7.613693687110566,2.9701945927480717,0.0,0.9885639527578555,11.7307453450955
Laufenburg,0.09076863338779231,7.337389770951087,3.0047515511356746,-0.2826747640892249,1.5765612094354806,11.726796400820808
Dänikon,0.26149821557609226,7.588838479029502,2.819259197043929,0.0,1.0555538452866733,11.725149736936196
Därstetten,0.09501325018854316,7.286726739131366,2.976695938042623,0.0,1.366041759069555,11.724477686432087
Niederlenz,0.06019452620967745,6.628431108608384,3.0492870653489965,0.7511024553628647,1.2348751635691861,11.723890319099109
Flühli,0.0819834638986561,7.374735847990916,2.8990502897087578,0.2052207709392349,1.1628417949349577,11.723832167472523
Val-de-Travers,0.07311055126946504,7.3490266005041445,2.502498417329298,0.8884225889402744,0.9097437052910416,11.722801863334224
Bretzwil,0.04513345618782893,7.310196369395211,2.926086741219076,0.0,1.4409492851687515,11.722365851970867
Maisprach,0.14067516359620338,7.51874834391517,2.9690471430768506,0.0,1.0931190783305451,11.721589728918769
Homburg,0.16155848010975044,7.602323254101914,2.892525111000177,0.6240745400507034,0.44031064789232954,11.720792033154874
Givisiez,0.12365657386788596,7.301170963769114,2.678388252616752,0.0,1.61629385677033,11.719509647024083
Beatenberg,0.12004964989891201,7.307432826447451,2.942063642929697,0.23999909061030403,1.108317095871256,11.71786230575762
Hagneck,0.13879405785757823,7.404955156685046,3.0094217738307263,0.0,1.1645693606695628,11.717740349042913
Wiedlisbach,0.038402439532157634,7.141488602384168,3.14800828886062,0.11538229718969478,1.2727589426544013,11.716040570621043
Bowil,0.0624223512990204,7.449602334281547,2.8554046233844366,0.135766221836459,1.2126806410401654,11.715876171841629
Vechigen,0.08672854181205152,7.4604687272037795,3.4919254203186587,0.22630550575480207,0.44850297151482477,11.713931166604116
Unterengstringen,0.0601932944550136,7.668263254567703,3.291252985719969,0.5062731135594143,0.18687542624074452,11.712858074542844
Ilanz/Glion,0.10334284564065266,7.258685263917663,2.8759059681844703,0.42491426321219355,1.049048208913686,11.711896549868664
Ascona,0.12945193014091028,7.257931008652974,2.8535738444258354,0.4541082584289641,1.0151910528368344,11.710256094485517
Oberägeri,0.0929720197819525,7.161844343959637,2.914631731386441,0.0010817248368803233,1.5396447297684221,11.710174549733333
Remigen,0.028863024308221494,6.983192772912772,3.174068522980275,0.25296222785651895,1.2707844731543434,11.709871021212132
Köniz,0.08071685546993568,6.041805724206808,4.065915720372406,0.45282924404984576,1.0662885468975516,11.707556090996547
Vorderthal,0.10032828122807037,7.197626509734939,2.9746253819696653,-1.3369359060202612,2.7709044435171926,11.706548710429605
Bätterkinden,0.1217670113861402,7.561462905708222,2.981757267697929,0.00028647478569429434,1.0405463693570485,11.705820028935035
Volketswil,0.10590513206391022,7.608385175070368,2.692591897729768,0.07647661097738974,1.2209102012572064,11.704269017098643
Schattdorf,0.12046238773455556,7.604282295559458,2.819906198085757,0.0333866264621579,1.1259802201143603,11.70401772795629
Lax,0.13163715195972467,7.2863422636001705,3.015381161587643,0.0,1.2704437791627186,11.703804356310256
Hefenhofen,0.11648818555589159,7.249585457645012,3.061982943022915,0.0,1.2754835101039224,11.703540096327743
Münchwilen (TG),0.12108457773795801,6.909009191416619,2.929507803882749,0.08499722416826673,1.6589126932727982,11.703511490478391
Waldenburg,0.05234400765867667,7.838842109156123,2.9005381620095347,0.290012238093454,0.6203814180746078,11.702117934992396
Rohrbach,0.12346689486408206,7.490876954862113,3.0642015495218202,0.2908073428302286,0.7327443678351475,11.702097109913392
Pailly,0.7486461552620366,7.043332579649731,3.0121766381706885,0.0,0.8969987983745267,11.701154171456984
Forel (Lavaux),0.1828863214091099,7.093721125764175,2.851687291499407,-0.002040685652342171,1.5738338613066778,11.700087914327026
Fischingen,0.11986709023887386,7.696962877480195,3.2023601087503457,-0.006873357281187982,0.6863934081532196,11.698710127341446
Orpund,0.24014665738952704,6.983857357668604,3.34898682724326,0.0,1.1255530844287,11.69854392673009
Borex,0.09763203111581835,7.267786538564193,3.0759916934061535,0.0,1.2570899748759676,11.698500237962133
Penthéréaz,-0.315001655193521,7.463489975025131,3.0321463504013986,0.0,1.5175582343043306,11.698192904537338
Ausserberg,0.012096193301042035,7.476864709266431,3.036426339745123,0.0,1.1693030455642293,11.694690287876826
Rheinfelden,0.07331235924128385,6.992545863263817,2.53480168873471,0.7567502738262883,1.3367084221742123,11.69411860724031
Rickenbach (ZH),0.10475553949581805,7.8713616519984795,3.07490570298084,1.1308358810180152,-0.4877634337243848,11.694095341768767
Freimettigen,0.3973130161095465,7.308352047176855,2.9760530634031586,0.0,1.0112972446589903,11.693015371348551
Tévenon,0.048459348076933424,7.213677121625878,3.004679438459765,0.0,1.4220272358035257,11.688843143966103
Saint-Maurice,0.07473028931337246,6.662383719104248,3.115922971612869,0.26915347345228857,1.5660677414924218,11.6882581949752
Flims,0.05196316149908869,7.227228244839218,2.9108576539567097,0.27278872806316906,1.2249732939124565,11.687811082270642
Bergdietikon,0.1089619641334735,7.330611363096607,3.0325826410822074,0.0,1.2149040276517469,11.687059995964034
Chéserex,0.1179858029617118,7.319103624993315,2.991303079069662,-0.21150476781199262,1.4677136415394307,11.684601380752127
Bürchen,0.10988894744473623,7.451292220233369,2.9797530288638963,0.02419226490695842,1.1191405888632413,11.6842670503122
Muri bei Bern,0.11152750010916287,7.4976027935353855,3.0564143402818926,0.0962261843837071,0.9217369359485768,11.683507754258724
Hautemorges,0.08633810961129268,7.448015594517729,3.2456976674152473,0.01894126676555545,0.8831092470014686,11.682101885311294
Miglieglia,-0.14612896664783134,7.441917671218204,3.0176780837931476,0.0,1.3681825605646085,11.68164934892813
Ormalingen,0.11210418716121302,7.407681477065004,3.033373674980667,0.17646498388373363,0.9511958456925538,11.680820168783171
Diessenhofen,0.13236181715957204,7.223743443583362,2.8790196903070395,0.4590384597641084,0.9862148851773774,11.68037829599146
Walzenhausen,0.16255431948731,7.40462823202375,2.9082861811088505,0.9617998790153905,0.24220992864433497,11.679478540279637
Uesslingen-Buch,0.09488185547419864,7.249022992991287,2.9651766064536,0.3523155641389482,1.0176588420014268,11.67905586105946
Riniken,0.054719507977596685,7.679178771762969,2.9455711994971443,0.0,0.9978995250316256,11.677369004269336
Herdern,0.0353529057541148,7.2803303957181535,2.9861549126700146,0.0,1.3725960810450755,11.674434295187359
Wil (SG),0.06660886808411619,7.700226177436259,2.1967970414854068,0.7708279671201996,0.9370742542733519,11.671534308399334
Adelboden,0.06172848981804998,7.628342408617094,2.7049274569050588,0.5654250075469142,0.7099469033726032,11.67037026625972
Arzier-Le Muids,0.049333892523208904,5.987714044263687,3.2703482238560824,0.0,2.360453469935072,11.66784963057805
Prato (Leventina),0.16764277196107819,7.280821632528749,2.992622937206597,0.0,1.2243616096425933,11.665448951339016
Guttannen,0.008509653761152293,7.441917671218204,2.9827141557147248,-0.0015082453242234982,1.2310914042556587,11.662724639625516
Hunzenschwil,0.039634770167995756,7.0917380601842765,2.9993034036051904,0.0,1.5310879573010054,11.661764191258468
Marthalen,0.10478896999976195,7.458177164490614,2.816084586487079,0.2866235240965182,0.9947942856907795,11.660468530764753
Frick,0.12611325952609714,6.57340426661179,3.0499879102116307,0.5532691765300471,1.3535525096019,11.656327122481466
Weggis,0.15328278926938615,7.005105273293955,2.8461549461930042,0.40456227705546144,1.2455891565083208,11.654694442320128
Wald (AR),0.12207595905795027,7.38110788574593,3.076655412017096,-0.830477573715296,1.9050572672344084,11.654418950340089
Oberglatt,0.15643845341759732,7.19379272358849,3.2629601527684557,0.00009012096826528464,1.0408832108681676,11.654164661610976
Sâles,-0.4213363969702236,7.509331247870172,2.9855199818855036,0.0,1.5805465999295845,11.654061432715038
Calanca,0.12971261581866797,7.570688494156077,3.0167019550110226,0.9349754054164094,0.001605335529387229,11.653683805931564
Bonfol,0.1644496306465637,7.348682910106301,0.0,0.0,4.139652039844042,11.652784580596906
Finsterhennen,0.09542457903080327,7.266749167806756,3.0237093814400575,0.0,1.2651515606808887,11.651034688958504
Wolfwil,0.13606761976857817,7.171016846449275,3.2151431309831424,0.21289346403469947,0.9144527010157948,11.64957376225149
Gimel,0.039671350722311635,6.793580044863627,3.3578385995878355,0.0,1.4582089236609326,11.649298918834706
Moutier,0.0430055654844205,7.447160588037795,2.5380905528344138,1.4150529994343322,0.20570080950594236,11.649010515296903
Muzzano,0.11365798884916574,7.359387096525071,3.0421976018268158,0.23507782350602274,0.8985264401689362,11.648846950876012
Aesch (LU),0.06260657944452447,7.60506796462186,3.1467830069161695,0.5409533208061744,0.292883191594864,11.648294063383592
Thurnen,-0.28239947663414294,7.191694031418743,3.0929775851873424,0.0,1.6457604653582214,11.648032605330165
Biasca,0.10082909186070454,6.841301423099604,2.9978018423609387,0.5184106719099255,1.185115129162515,11.643458158393688
Flums,0.10886244481587262,7.498621007696242,3.248295720013187,-0.05456716777825691,0.8400025245816635,11.641214529328707
Orselina,0.06350862246417477,7.368384332570818,2.949385776963832,0.0,1.2594138153860523,11.640692547384877
Oberhof,0.06252878290896242,7.36530886880178,2.9079302306891393,0.0,1.3025863467983232,11.638354229198205
Giswil,0.0914780091358684,7.116675586329705,2.9383314464662926,0.027375929757018573,1.4640889395812282,11.637949911270113
Subingen,0.17892195013138815,7.516078782894047,2.9729266798245333,0.16652325424548348,0.8025623474443053,11.637013014539757
Obergerlafingen,0.10669976216404889,7.439175012870005,3.039710945641483,0.0,1.0513606913699516,11.63694641204549
Zufikon,0.08270840404945753,8.145284273252257,3.1492517002059977,0.0005872345570621399,0.25868693694058326,11.636518549005357
Frenkendorf,0.07099161216675771,6.960722918068051,2.525247946857866,1.176265011505127,0.9032910517234876,11.636518540321289
Luzein,0.20125001498319886,7.14054849705516,3.059637749989598,0.3762645293497808,0.8583281353909971,11.636028926768734
La Rippe,0.1195717959971131,7.372089695007545,3.0218479593885084,0.0,1.121705335542034,11.635214785935199
Zweisimmen,0.09482270184094234,7.359016220612628,2.8802774230804276,0.6050304235414072,0.694486164931045,11.63363293400645
Oberriet (SG),0.09168552590951297,7.895492450781845,2.7869489349209076,0.1512962544142584,0.7074679353193852,11.63289110134591
Eichberg,0.15249062914399664,7.54511640292195,2.9400132532347785,0.0,0.9941822874188403,11.631802572719566
Oberkirch,0.11651054560964695,6.317196929340819,3.4387183097333778,0.03892952225530249,1.7187960453454894,11.630151352284635
Freienwil,0.05221658125192176,6.925859892995944,3.09298893732448,0.0,1.5587881065596612,11.629853518132006
Brislach,0.1064869954315281,7.343494377666272,3.060865857429849,0.0,1.1184297914001458,11.629277021927795
Biel-Benken,0.03427175873093822,7.072319799958196,2.9890571620104636,0.3772614699619628,1.1556872513163958,11.628597441977956
Mümliswil-Ramiswil,-0.3707878487598509,7.586866883702639,2.842830409075443,0.47516482017614403,1.0942322597895435,11.628306523983916
Eich,0.06916697451750188,7.989666596828752,2.83828196978517,0.0,0.7305677567588239,11.627683297890247
Givrins,0.06727541830555153,7.443822212562843,3.076156287186096,0.0,1.038913303010661,11.62616722106515
Walterswil (BE),0.047111716056134706,7.349198311068185,3.03047000988409,0.4429714929742415,0.7557760765104288,11.62552760649308
Rifferswil,0.1812854393339861,7.081694348973348,2.9996503784420736,0.0,1.3621946527002462,11.624824819449653
Minusio,0.06403766772490312,7.2627394794682925,2.803089723664623,0.23093772544082466,1.2634139989014732,11.624218595200116
Hochdorf,0.07949755896770609,6.632997257173997,2.3113016158088495,0.8091107637426782,1.7909238259229718,11.623831021616203
Seewen,-0.022179831992550404,7.380010295862226,3.0282361468139927,0.0,1.2371583763845737,11.623224987068241
Landiswil,0.17085421840187964,7.360173093293379,3.001633355798659,0.0,1.088524506818573,11.62118517431249
Loveresse,0.1634199409511049,7.253551088559737,3.055869962335254,0.0,1.1456850220486667,11.618526013894764
Menzingen,0.0577473852825326,7.509650401346278,2.934191391706838,0.129763511024242,0.9850115866568944,11.616364276016785
Reinach (BL),0.037587938229796,7.77873014908312,2.9150578564490166,0.08012412370058006,0.8037176040489817,11.615217671511495
Thunstetten,0.04037833239721838,6.928870718859799,3.0232341036101196,-0.0035671688233484076,1.623659480748957,11.612575466792746
Hüttwilen,0.05068773770237093,7.135892375575959,2.941807886619653,0.2091301755626069,1.27064984686314,11.60816802232373
Weiningen (ZH),0.07442772335396138,7.537373234892329,3.0177139548620118,0.050544093741330835,0.9265205678951927,11.606579574744826
Wasterkingen,0.09120301180678533,7.2128157598086835,3.0343649877108527,0.0,1.2679821935164548,11.606365952842776
Neuheim,0.10060886042778305,7.716466362551897,3.0895652205868376,0.0,0.6992642078127891,11.605904651379307
Trimbach,0.1013876970888935,7.528709706037845,2.7257660362044582,0.5556013312874982,0.6922966264517745,11.60376139707047
Nottwil,0.11800910062332716,7.148707509924825,3.1080018749226337,-0.16148067735308186,1.389443866778172,11.602681674895878
Braunau,0.13053479610223387,7.886126364240501,3.1205395353898044,0.0,0.45996661104619196,11.597167306778733
Eggersriet,0.27393559827984854,7.237479177278687,2.9709102484673333,-0.1584614086136435,1.2732498528583556,11.597113468270582
Ormont-Dessus,0.08907757329583459,7.4942861781483785,2.9837694400099797,0.2938396534626218,0.7351332013543745,11.596106046271188
Welschenrohr-Gänsbrunnen,0.06997816111273739,7.252432216277524,2.9587965126890614,-0.001397598348823209,1.3160947210068217,11.59590401273732
Cadempino,0.3628536556882748,7.504095190934945,2.987791420851524,0.0,0.7407095583501134,11.595449825824856
Hergiswil (NW),0.02717889187727711,7.627417944772718,2.8475493183418967,0.00005275305396437027,1.0916736230969102,11.593872531142765
Oberdiessbach,0.05022849508762608,7.528925297759877,2.941637871616681,0.31728793971444086,0.7547987494915628,11.592878353670189
Worben,0.08171696326544753,7.050650230722786,3.1963286755693874,0.0,1.263590336119535,11.592286205677155
Niederbuchsiten,0.021047678140944045,7.2411521718213345,3.0641209390312105,0.0,1.26465515237522,11.590975941368708
Kandersteg,0.1016790658903047,7.410631558151194,2.9310866742271053,0.16049184547558906,0.9819937421454971,11.585882885889689
Widnau,0.07678575886062855,6.710587712306964,3.480621154491364,0.4539625378828345,0.8633665280303833,11.585323691572174
Bubikon,0.13355992115142537,7.035825864463291,3.105669406559483,0.10097809821351186,1.2082662835059559,11.584299573893668
Wiesendangen,0.06998362418505269,6.720463077327368,3.135815975892321,0.17232823578582657,1.482067586432159,11.580658499622727
Büttikon,0.06747505111497003,7.012605890209542,3.1070632790452,-0.5446122535385668,1.9374298999070028,11.579961866738147
La Chaux-du-Milieu,0.044324889924699955,7.48183066463648,2.9871835765099872,0.0,1.065494813179564,11.57883394425073
Gampelen,-1.1979602653334427,7.669440046497536,3.0819855682965565,1.10842755857407,0.9150272762388915,11.576920184273611
Yvonand,0.09307827825168401,7.026181771451319,3.0983671064194933,0.03429340994010247,1.3247161366276679,11.576636702690267
Romanshorn,0.08741822683540278,7.300141590967664,2.937445033624478,0.25886696376827656,0.9923942405672516,11.576266055763075
Belmont-sur-Lausanne,0.06777453298696992,7.695327002189276,3.177275195774699,0.0,0.6356120561047301,11.575988787055675
Ennetmoos,-1.1677232989434996,7.322272894260682,3.0978844329312385,-0.0028441514891102185,2.326029906104111,11.575619782863422
Samedan,0.07246953303499581,7.454360469114684,2.8216503280505316,0.6851181495816039,0.5409202356556763,11.57451871543749
Hundwil,0.0562509815363048,7.7917778637445245,2.8966086876528476,0.02229262424662979,0.8073584372864595,11.574288594466767
Arch,0.059849706566609276,6.891809548906969,3.1397542767682465,0.09212897377042868,1.3906799628735351,11.57422246888579
Port,0.0977523387549455,6.5814989473351435,3.1267216570794356,0.4523203942118937,1.3153227914437864,11.573616128825206
Ueberstorf,0.08362459665818141,7.444355623632843,2.8821006078033036,0.0,1.1634126504177849,11.573493478512113
Tavannes,0.0738141274357276,7.261454995667331,2.686511908906723,0.3695575205960418,1.1770886585003704,11.568427211106194
Schinznach,0.05078217959652852,7.3947113251237075,3.158376734386505,0.34136715293017306,0.6223512944544262,11.567588686491339
Sonvilier,0.025434021338272328,7.536943164043053,2.9588648353505205,0.0,1.0451050244638056,11.566347045195652
Fribourg,0.08556129216494963,6.357897535199654,3.1589991166427875,0.7507815293628289,1.2096776776517328,11.562917151021953
Schupfart,0.12903298939409566,7.2551218703871685,2.971296558589273,0.0,1.2068894165895219,11.562340834960061
Cugy (VD),0.1225395107040452,7.336845563712418,2.940956043344517,0.0,1.1617004629833998,11.562041580744381
Teufen (AR),0.06351036101757664,7.356480395225397,3.0712628729487523,0.4402445196820158,0.6263617860262882,11.55785993490003
Gossau (ZH),0.07076189681092332,7.754018872726212,3.03711365629319,-0.0746395274031359,0.7683923759843863,11.555647274411577
Oberembrach,0.0749438747171578,7.190102745023613,2.907323917718075,0.11590208442710762,1.2656259103907361,11.55389853227669
Seltisberg,0.0372881033520498,7.462194067716791,2.9181910451603437,0.0,1.134804279933001,11.552477496162185
Affoltern im Emmental,0.05084727702352473,7.336814398169809,3.0086259647779823,0.18281671447200562,0.972733699530568,11.55183805397389
Disentis/Mustér,0.06443707115075575,7.1077782066142765,2.7973877427770737,0.7644003074116996,0.8147693616552061,11.548772689609011
Unterschächen,0.015435723809185955,7.522158919096748,2.99484369338533,0.11366951543626158,0.901299570279712,11.547407422007238
Lommis,0.09319459889356846,6.934692057404337,3.001701811497808,0.16210228410877797,1.3533175700988667,11.545008322003358
Saint-Imier,0.08874674555319789,7.354427905917856,3.104065214588485,0.5733501523933001,0.4219837522144349,11.542573770667273
Bettlach,0.061393709998649564,7.431244032360973,2.601888971649716,0.05659684323301762,1.3904237898430838,11.54154734708544
Buchs (ZH),0.11911318243880915,6.824061186651914,2.778553877080186,0.20503810055098026,1.6141945423631965,11.540960889085085
Herrliberg,0.09126175944589655,7.325046731994412,3.065674382892647,0.06355920196640549,0.9905621866844779,11.53610426298384
Visp,0.11863708530144194,7.203561888891761,2.4835737325258878,0.49829214318948967,1.2320095140533498,11.53607436396193
Murgenthal,0.017081991649027895,7.862300357932758,3.0121997833693737,0.0,0.6442555621192415,11.535837695070402
Pfäfers,-0.037862217319196076,7.886123298185178,2.939068084222506,0.3377590741107499,0.408792122958546,11.533880362157785
Hilterfingen,0.046276198848167915,7.337123252935754,2.833430321366148,0.030478371919164964,1.2833544661115597,11.530662611180794
Celerina/Schlarigna,0.0825927706443491,7.426281639556514,2.9927617608588033,-0.26444677963127516,1.2930710940473584,11.530260485475749
Bargen (SH),-0.0901204530982209,7.406493818873444,3.0656955586266696,0.0,1.147447322302435,11.529516246704327
Buchs (SG),0.08626475449708526,7.035152428187804,2.419669710825694,0.7795330262018347,1.2086925461476103,11.529312465860029
Binningen,0.10136328710955228,8.353275443056283,2.2575212450959423,0.3890219054297782,0.42763842394439755,11.528820304635955
Dinhard,0.07615649271716543,7.050636561010979,3.194137157903385,0.0,1.2072334878006445,11.528163699432175
Hitzkirch,0.10090169854371339,6.567049614807613,3.0956439659637307,0.0009928555677848835,1.7635171436538193,11.528105278536662
Villars-Sainte-Croix,0.2664345796121311,7.405451345187289,3.2084486842459508,0.0,0.6451257388238408,11.525460347869211
Unterlunkhofen,0.13253604238650493,7.310650507377839,3.214667152436821,-1.374294353084093,2.241563381644453,11.525122730761527
Evionnaz,0.1184692593354301,7.254002998104963,3.1883247327690514,0.0,0.9635108938106764,11.52430788402012
Dürnten,0.12772747724728595,7.180089748324777,2.794288593272134,-0.02300701066635671,1.444683284442476,11.523782092620317
Wohlen (AG),0.1323589439593546,7.072434785219507,3.224100524124479,0.01127414481692803,1.0831248558443487,11.523293253964617
Homberg,0.11685375244410144,7.420716173230653,2.9748845471541148,0.0,1.0097241597085498,11.522178632537418
Chardonne,0.058151035361222514,7.244842776776746,3.312453673434001,0.0,0.9052230463542366,11.520670531926207
Suscévaz,0.0,7.431476300063019,3.026943952752552,0.0,1.0596609181664502,11.518081170982022
Visperterminen,0.17975265837758983,7.323602269179149,2.7896877230469164,0.0,1.2226714034211104,11.515714054024766
Wettingen,0.09759557538202238,7.698364413233848,2.5009028884878446,0.3979878654732146,0.8205291913024864,11.515379933879416
Kirchberg (SG),0.0886992010471712,7.082065336295813,3.0385421385526845,0.1188306617881523,1.1867120856951157,11.514849423378935
Courgenay,0.044168400207735034,7.555588073656196,3.192779351692146,0.0,0.721654955728119,11.514190781284197
Münchenbuchsee,0.06246904716811745,8.889813951279073,2.1851305349201295,-0.1861113395329088,0.5596687892324019,11.510970983066812
Pieterlen,0.07216764686893837,7.297455718188203,3.499673214569031,0.09212897377042868,0.5493428070317802,11.510768360428381
Lützelflüh,0.055017599095442585,7.345956866054446,3.125605102651949,0.25651154245208807,0.7276244716611419,11.510715581915068
Schmitten (GR),0.026264949064329336,7.391549256901111,2.9925108406190026,0.0,1.0977237649268081,11.508048811511252
Oberbipp,0.11217742444277023,7.204477247422753,2.989124981656664,0.4260292002196995,0.7749140772731588,11.506722931015046
Rafz,0.14697254208597904,7.354799887366937,3.0905218290626904,-0.1494704325092125,1.0631897198709221,11.506013545877314
Rudolfstetten-Friedlisberg,0.11257225552185612,7.3195284611370885,2.8323259458540937,0.11256197779421605,1.1196243310989897,11.496612971406245
Widen,0.10190808668387986,7.310402209749857,3.0530969804808534,-0.01374121317095159,1.042784800366891,11.494450864110528
Tuggen,0.012407159782390856,7.451844405813391,2.8392739792519284,0.06808604833966306,1.1211821528132035,11.492793746000578
Wynigen,0.09765313966112117,7.23916708304828,2.9110713278639047,0.31366995446971657,0.9307186091025629,11.492280114145586
Valbirse,0.09223253376324,7.369466538582636,2.8709068112741765,0.8499015437570695,0.30697758527508745,11.489485012652208
Zeiningen,0.011563846331364813,7.540914029663295,2.9999087844893584,0.0,0.9366856326046634,11.48907229308868
Kallnach,0.0783518917405491,7.18694577972978,2.8050944061931644,0.1671750241477622,1.2513059760610012,11.488873077872256
Münsingen,0.0478416564444552,7.3180932831483965,3.0718138826911674,0.15732852092303137,0.8935380610268796,11.48861540423393
Alberswil,0.27933771082004044,7.248465656294865,3.059240161893115,0.07802341146936538,0.8224476899369743,11.48751463041436
Vico Morcote,0.014063786727966484,7.168307236807945,3.0217241404518145,0.0,1.2810995705453279,11.485194734533055
Gurzelen,-0.08653556996618716,7.291367103968298,3.0298543263658275,0.0,1.2501133586898718,11.484799219057809
Gränichen,0.09174344129186095,6.947610115490863,3.536067126810946,0.1308716810621268,0.7782416689640866,11.484534033619884
Silvaplana,0.02718899166971266,7.156602398228053,2.947555602378251,0.7367576217014355,0.615420728239069,11.483525342216522
Krattigen,0.0954716750219298,7.423472881322497,2.9484656307480432,0.2078043047584139,0.8076066534230761,11.48282114527396
Stammheim,0.09665088801392796,6.71070994732031,2.960403480071883,0.5955798127219227,1.1189495449644724,11.482293673092515
Centovalli,0.08081870160926485,7.34481781691034,2.8835700386840912,0.029621172246036834,1.1434254589098072,11.48225318835954
Vuiteboeuf,0.0784805463582936,7.428719591971182,3.082586159385598,0.0,0.8915465623316495,11.481332860046724
Villmergen,0.12039143367229391,7.328559475727535,2.730396657747814,0.03673148815329323,1.2651195203981616,11.481198575699098
Villnachern,0.08941567046117231,7.322016085712748,2.994306681095653,0.0,1.0746976555875984,11.480436092857172
Pura,0.11002011390621975,7.1678258758800855,2.9232955342126368,0.0,1.277966848816309,11.47910837281525
Kerzers,0.0930733392964822,7.743696424192345,2.8629590706011907,0.014553372095039117,0.7644866630497291,11.478768869234784
Saint-Blaise,0.14357686032200914,7.489463277557607,2.906281129568327,0.0,0.9382865504477746,11.477607817895718
Oberrüti,0.045049672001937026,7.012523990885847,2.9537905661583657,0.0,1.4656414591415747,11.477005688187724
Aarberg,0.08421443506996193,7.076830821747688,2.538981271745647,0.0018018395559022441,1.773040890494528,11.474869258613726
Schwellbrunn,0.11303025981430229,7.151041918352527,2.9810569110280283,0.0,1.2296457406069874,11.474774829801845
Duggingen,0.0783938114797713,7.415855670040303,3.006656972786787,0.0,0.972316453334557,11.473222907641418
Neuendorf,0.011753214289956147,6.992700051275199,3.104012204294299,0.0,1.3646363290752308,11.473101798934684
Hirschthal,0.11816170074041042,7.389094876761603,3.09733644922209,0.0,0.8682614235712283,11.472854450295332
Villeneuve (VD),0.07692824081179683,6.602182189532887,3.2109315560219245,0.15878268201415358,1.4203239629897166,11.469148631370478
Lucens,0.1064050409613745,6.844124961214033,3.181572799933677,0.0,1.336788831133823,11.468891633242908
Meisterschwanden,0.08467917496639404,7.230083447835852,3.086375171787901,-0.6347149557817446,1.7021721478590983,11.468594986667501
Obersaxen Mundaun,0.06366749434375689,7.481232919365423,2.910269994213463,0.4312862882078127,0.5821350312688018,11.468591727399259
Bättwil,-0.31449400757302,7.416578433952876,2.9772272856417983,0.9526395307898119,0.43479554219575706,11.466746785007222
Wangen-Brüttisellen,0.06829259232648971,7.366017732514636,2.9769483578182685,0.367592953545883,0.6875354175270063,11.466387053732284
Langendorf,-0.49561180755442885,7.316021326368366,2.654451523040858,0.4312633341985767,1.559700875220481,11.465825251273852
Quinto,0.132698264204154,7.686842550226743,2.911717999288908,0.26436739477797716,0.4692487303111143,11.464874938808897
Muttenz,0.08638378940375585,7.879741551082906,2.294406873911808,0.4966893482405886,0.7072515193681844,11.464473082007244
